0,0.478258527,0.57621056
0,0.460317771,0.521818664
0,0.460037541,0.542357872
0,0.494311036,0.57676718
0,0.46913483,0.530427575
0,0.462749361,0.551604588
0,0.491259783,0.538343825
0,0.510716823,0.547918806
0,0.472458598,0.564171211
0,0.44715835,0.574229008
0,0.522546874,0.551030631
0,0.443647329,0.554606194
0,0.409752997,0.590741046
0,0.471303022,0.59551288
0,0.523091087,0.559691599
0,0.495213945,0.53868799
0,0.480032584,0.537686485
0,0.457459696,0.537220912
0,0.47295783,0.568244045
0,0.484785061,0.549423956
1,0.076978285,0.662220422
1,0,0.642868245
1,0,0.611286447
1,0,0.603353595
1,0.030543761,0.600885936
1,0,0.621972757
1,0.057987701,0.684096426
1,0,0.694915943
1,0,0.671149464
1,0.084469202,0.593915705
1,0.066414205,0.596077758
1,0.034018944,0.609180175
1,0.015343839,0.657995934
1,0.048169608,0.57169281
1,0.015148425,0.666069974
1,0,0.643634823
1,0,0.655535089
1,0.014608032,0.644092187
1,0.017562316,0.70174218
1,0.003028777,0.626538483
2,0.894006175,0.268512744
2,0.873859829,0.250389308
2,0.914616373,0.289534989
2,0.879171615,0.227862547
2,0.845254923,0.241961285
2,0.900545177,0.292220412
2,0.863766273,0.287881893
2,0.856934388,0.255175383
2,0.885283083,0.241939022
2,0.855314007,0.248964038
2,0.874098518,0.228596661
2,0.849216277,0.274948338
2,0.865841257,0.280522749
2,0.843504534,0.289176933
2,0.89932104,0.249277677
2,0.868934848,0.239700171
2,0.925315581,0.297384695
2,0.866446253,0.304061076
2,0.888898518,0.289779606
2,0.835666219,0.245716052
3,0.732976586,0.649928669
3,0.727079942,0.648760477
3,0.692036556,0.650842694
3,0.697253195,0.677658905
3,0.699505246,0.689697501
3,0.689874411,0.69984809
3,0.707987,0.645552467
3,0.672083004,0.6772302
3,0.697072115,0.663722965
3,0.698580891,0.664681611
3,0.689001702,0.659291992
3,0.666619033,0.657944558
3,0.708585598,0.67801702
3,0.666380155,0.6352593
3,0.693314809,0.680125315
3,0.726934985,0.645652407
3,0.712961221,0.68431405
3,0.67920503,0.685910789
3,0.70104685,0.690743894
3,0.722307612,0.666845383
4,0.196138885,0.412070646
4,0.172916395,0.438445769
4,0.200123566,0.361222205
4,0.204988261,0.452239726
4,0.158470674,0.368828097
4,0.232592983,0.444792566
4,0.134252209,0.451532297
4,0.167917261,0.418775025
4,0.161477863,0.440499158
4,0.241948533,0.384122394
4,0.16775022,0.447276017
4,0.194109014,0.383140783
4,0.141550966,0.389266666
4,0.180518365,0.446799975
4,0.13144992,0.37713417
4,0.172236255,0.396426842
4,0.105016597,0.433247228
4,0.189263833,0.456038128
4,0.189934929,0.353648524
4,0.141854764,0.385131441
5,0.826782196,0.779957549
5,0.790872684,0.789640413
5,0.768748916,0.800959407
5,0.867672711,0.784208539
5,0.729207179,0.821291353
5,0.849539833,0.824068089
5,0.724322322,0.832735092
5,0.821063733,0.810055359
5,0.792793608,0.838841454
5,0.739105361,0.771493941
5,0.798591386,0.780282566
5,0.769590923,0.745445838
5,0.770369686,0.720190599
5,0.772473915,0.790751129
5,0.747407758,0.819928169
5,0.831564326,0.806217687
5,0.810424009,0.782432118
5,0.786291995,0.824174189
5,0.780933394,0.75014707
5,0.761949329,0.809136789
6,0.956569272,0.895388284
6,0.963004045,0.909021114
6,0.975381447,0.867897943
6,0.996430978,0.889411727
6,1,0.848406236
6,0.950592263,0.932780743
6,0.987073487,0.850082283
6,0.955686947,0.892615465
6,0.974087694,0.917087479
6,0.967373103,0.890606826
6,0.962042951,0.908408491
6,0.948139173,0.90916916
6,0.939291811,0.898946525
6,0.965890998,0.887488245
6,0.967604425,0.910235607
6,0.960607353,0.932451302
6,0.967112852,0.874801357
6,0.97607743,0.922797052
6,0.996300628,0.915886847
6,0.94940552,0.881033017
7,0.587218283,0.344928546
7,0.561872223,0.359587918
7,0.611660883,0.324219469
7,0.529837097,0.391526913
7,0.55246895,0.343877412
7,0.574505339,0.340083736
7,0.52907159,0.367698647
7,0.560839939,0.352439074
7,0.558660922,0.392089103
7,0.564148509,0.365944043
7,0.513893398,0.368192817
7,0.54612939,0.338717649
7,0.545279039,0.350671994
7,0.592011295,0.347056989
7,0.577380012,0.350092796
7,0.596329432,0.356115957
7,0.562950843,0.351683476
7,0.522837548,0.355182094
7,0.572655856,0.347500345
7,0.540624853,0.379653263
8,0.871730576,0.945948224
8,0.878452166,0.880484793
8,0.819567744,0.861456856
8,0.861945223,0.858376228
8,0.855788687,0.903005248
8,0.870452305,0.928825359
8,0.870043524,0.844742666
8,0.84405897,0.902893418
8,0.828885366,0.901621361
8,0.886875197,0.895531371
8,0.812384526,0.840547642
8,0.888043073,0.948753913
8,0.818504753,0.88351678
8,0.83464441,0.879615717
8,0.853272072,0.899395165
8,0.788377113,0.890489773
8,0.840288266,0.919421714
8,0.811736824,0.886905364
8,0.799342664,0.839482963
8,0.801771892,0.843205768
9,0.914786944,0.551759764
9,0.927904294,0.548990971
9,0.871033757,0.498373949
9,0.8929177,0.510880065
9,0.8753038,0.533118655
9,0.903441434,0.547320728
9,0.847169787,0.466567085
9,0.892068916,0.545505013
9,0.917577089,0.524050882
9,0.920019124,0.527691005
9,0.932872376,0.503815378
9,0.908674975,0.545554477
9,0.944174824,0.501604211
9,0.890593107,0.506490956
9,0.948126019,0.537189169
9,0.887606343,0.519754515
9,0.934186564,0.526101304
9,0.91199129,0.520936102
9,0.909603828,0.492416608
9,0.913755769,0.496879423
10,0.77887059,0.76477737
10,0.803081679,0.824934268
10,0.765659259,0.82742105
10,0.741794658,0.763919709
10,0.707482031,0.80481845
10,0.69632872,0.734270053
10,0.768871004,0.724310418
10,0.782530094,0.780082337
10,0.760130305,0.804936771
10,0.728724916,0.771589554
10,0.801226301,0.753324096
10,0.807294977,0.77532232
10,0.742589381,0.831114013
10,0.819265003,0.755483887
10,0.804702483,0.705520053
10,0.815900702,0.814608699
10,0.753595727,0.784367572
10,0.736864479,0.834612419
10,0.770198236,0.830648706
10,0.730323792,0.818584806
11,0.785156261,0.588664786
11,0.795040113,0.571844654
11,0.766322668,0.539137157
11,0.781740698,0.541233318
11,0.750664631,0.624524791
11,0.777243363,0.588175123
11,0.711658992,0.57054289
