0,0.478258527,0.57621056,,,0.477408938,0.55317864
1,0.460317771,0.521818664,,,0.017956867,0.638434091
2,0.460037541,0.542357872,,,0.880245554,0.268929994
3,0.494311036,0.57676718,,,0.694835516,0.673195069
4,0.46913483,0.530427575,,,0.148181182,0.409953485
5,0.462749361,0.551604588,,,0.792923692,0.787372671
6,0.491259783,0.538343825,,,0.972305148,0.895989351
7,0.510716823,0.547918806,,,0.564828778,0.355707585
8,0.472458598,0.564171211,,,0.839584034,0.899058637
9,0.44715835,0.574229008,,,0.897875488,0.519532345
10,0.522546874,0.551030631,,,0.763541204,0.801079977
11,0.443647329,0.554606194,,,0.764189496,0.591475537
12,0.409752997,0.590741046,,,0.573324726,0.057923551
13,0.471303022,0.59551288,,,0.058102167,0.750840361
14,0.523091087,0.559691599,,,0.545706482,0.274951835
15,0.495213945,0.53868799,,,0.048483409,0.480337532
16,0.480032584,0.537686485,,,0.874261661,0.661756467
17,0.457459696,0.537220912,,,0.333616696,0.690392975
18,0.47295783,0.568244045,,,0.51043852,0.260870892
19,0.484785061,0.549423956,,,0.605253692,0.913131265
20,0.076978285,0.662220422,,,0.507787799,0.539279305
21,0,0.642868245,,,0.565611984,0.615535433
22,0,0.611286447,,,0.239714695,0.264758343
23,0,0.603353595,,,0.62936468,0.407883123
24,0.030543761,0.600885936,,,0.380713594,0.192998112
25,0,0.621972757,,,0.470737152,0.36408766
26,0.057987701,0.684096426,,,0.436387632,0.064475894
27,0,0.694915943,,,0.394645035,0.958035362
28,0,0.671149464,,,0.735930485,0.139989791
29,0.084469202,0.593915705,,,0.786780744,0.251085495
30,0.066414205,0.596077758,,,,
31,0.034018944,0.609180175,,,,
32,0.015343839,0.657995934,,,,
33,0.048169608,0.57169281,,,,
34,0.015148425,0.666069974,,,,
35,0,0.643634823,,,,
36,0,0.655535089,,,,
37,0.014608032,0.644092187,,,,
38,0.017562316,0.70174218,,,,
39,0.003028777,0.626538483,,,,
40,0.894006175,0.268512744,,,,
41,0.873859829,0.250389308,,,,
42,0.914616373,0.289534989,,,,
43,0.879171615,0.227862547,,,,
44,0.845254923,0.241961285,,,,
45,0.900545177,0.292220412,,,,
46,0.863766273,0.287881893,,,,
47,0.856934388,0.255175383,,,,
48,0.885283083,0.241939022,,,,
49,0.855314007,0.248964038,,,,
50,0.874098518,0.228596661,,,,
51,0.849216277,0.274948338,,,,
52,0.865841257,0.280522749,,,,
53,0.843504534,0.289176933,,,,
54,0.89932104,0.249277677,,,,
55,0.868934848,0.239700171,,,,
56,0.925315581,0.297384695,,,,
57,0.866446253,0.304061076,,,,
58,0.888898518,0.289779606,,,,
59,0.835666219,0.245716052,,,,
60,0.732976586,0.649928669,,,,
61,0.727079942,0.648760477,,,,
62,0.692036556,0.650842694,,,,
63,0.697253195,0.677658905,,,,
64,0.699505246,0.689697501,,,,
65,0.689874411,0.69984809,,,,
66,0.707987,0.645552467,,,,
67,0.672083004,0.6772302,,,,
68,0.697072115,0.663722965,,,,
69,0.698580891,0.664681611,,,,
70,0.689001702,0.659291992,,,,
71,0.666619033,0.657944558,,,,
72,0.708585598,0.67801702,,,,
73,0.666380155,0.6352593,,,,
74,0.693314809,0.680125315,,,,
75,0.726934985,0.645652407,,,,
76,0.712961221,0.68431405,,,,
77,0.67920503,0.685910789,,,,
78,0.70104685,0.690743894,,,,
79,0.722307612,0.666845383,,,,
80,0.196138885,0.412070646,,,,
81,0.172916395,0.438445769,,,,
82,0.200123566,0.361222205,,,,
83,0.204988261,0.452239726,,,,
84,0.158470674,0.368828097,,,,
85,0.232592983,0.444792566,,,,
86,0.134252209,0.451532297,,,,
