0,0.561478961,0.35081585,,,0.61190453,0.328922002
1,0.600445278,0.329212314,,,0.447823164,0.915838802
2,0.589197299,0.327109579,,,0.679945738,0.825630349
3,0.615318867,0.358189153,,,0.645023071,0.747999566
4,0.604589293,0.287551065,,,0.254680288,0.798781213
5,0.543966573,0.334975936,,,0.209520715,0.828473349
6,0.624189976,0.343591217,,,0.691967969,0.405976609
7,0.596525746,0.28369387,,,0.754251201,0.649376811
8,0.63526073,0.364805212,,,0.157286989,0.326660308
9,0.654473877,0.348178645,,,0.891318255,0.324227873
10,0.609891835,0.288504917,,,0.190073042,0.958461996
11,0.643217357,0.318381406,,,0.588364716,0.533800223
12,0.589982063,0.3550439,,,0.055116172,0.040477939
13,0.585196899,0.317641271,,,0.412028062,0.09714957
14,0.617632999,0.329548471,,,0.055809682,0.289399598
15,0.624378892,0.333727619,,,0.699172547,0.947661322
16,0.606705467,0.318299196,,,0.862424299,0.382386677
17,0.64442724,0.318757847,,,0.907339661,0.043230955
18,0.567702735,0.289845083,,,0.373090689,0.636561194
19,0.583309684,0.405946477,,,0.662684611,0.79778201
20,0.529663083,0.320016896,,,,
21,0.638243209,0.375367322,,,,
22,0.616885657,0.287781412,,,,
23,0.609085555,0.369249201,,,,
24,0.620361281,0.32024377,,,,
25,0.574753298,0.284782166,,,,
26,0.592616572,0.304201553,,,,
27,0.596811996,0.379506935,,,,
28,0.612104927,0.298974778,,,,
29,0.653630736,0.343457866,,,,
30,0.478238683,0.943223849,,,,
31,0.40227624,0.918807252,,,,
32,0.443394356,0.903351638,,,,
33,0.455966008,0.95583271,,,,
34,0.462103375,0.871505527,,,,
35,0.413317906,0.94013012,,,,
36,0.410556459,0.891341107,,,,
37,0.43391144,0.928717423,,,,
38,0.414008768,0.928043873,,,,
39,0.491162435,0.906229833,,,,
40,0.44637544,0.886723216,,,,
41,0.45419498,0.950579711,,,,
42,0.433809775,0.908832059,,,,
43,0.466785326,0.934785283,,,,
44,0.415140413,0.952694957,,,,
45,0.426094817,0.930438728,,,,
46,0.470212709,0.916842426,,,,
47,0.440090242,0.946836315,,,,
48,0.52303435,0.943747797,,,,
49,0.471407735,0.927249762,,,,
50,0.483997332,0.879162457,,,,
51,0.453584116,0.85700452,,,,
52,0.445439787,0.977960556,,,,
53,0.39923839,0.914091381,,,,
54,0.439260691,0.940275844,,,,
55,0.511767969,0.920377153,,,,
56,0.41070183,0.869296175,,,,
57,0.436459914,0.859457122,,,,
58,0.417535865,0.929056441,,,,
59,0.50938141,0.901582065,,,,
60,0.693336825,0.848666403,,,,
61,0.629604669,0.820853715,,,,
62,0.604901212,0.846761134,,,,
63,0.693716876,0.813881394,,,,
64,0.652417914,0.857506443,,,,
65,0.715840294,0.875719014,,,,
66,0.719463508,0.794207877,,,,
67,0.65225355,0.845578528,,,,
68,0.701343448,0.784273028,,,,
69,0.650317306,0.798920087,,,,
70,0.706164418,0.828975976,,,,
71,0.671282151,0.828176168,,,,
72,0.644974322,0.808334374,,,,
73,0.653727704,0.844047406,,,,
74,0.675931408,0.865648965,,,,
